pos,title,artist,last_pos,peak_pos,streak,spotify_id
54,I Hate U I Love U,gnash Featuring Olivia O'Brien,55,54,11,7vRriwrloYVaoAe3a9wJHe
55,Wake Up,Fetty Wap,53,53,7,6BOtDFg6GJm0rPUDuNmx57
56,I Got The Keys,DJ Khaled Featuring Jay Z & Future,-1,56,1,51Nwg5wCDDiqcTntgJUlLo
57,Record Year,Eric Church,59,57,11,5fSPbm5lcwtqwXkeQQswW8
58,Pop Style,Drake Featuring The Throne,47,16,13,5mPSyjLatqB00IkPqRlbTE
59,Head Over Boots,Jon Pardi,54,54,18,4ly1QBXEwYoDmje9rmEgC4
60,Unsteady, X Ambassadors,60,39,7,7lGKEWMXVWWTt3X71Bv44I
61,T-Shirt,Thomas Rhett,56,41,18,1zWZvrk13cL8Sl3VLeG57F
62,No,Meghan Trainor,48,3,17,0l0CvurVUrr2w3Jj1hOVFc
63,Gold,Kiiara,64,63,6,6ZSO7kPn8IMJFymyticbJO
64,THat Part,ScHoolboy Q Featuring Kanye West,69,64,4,2yJ9GVCLMmzBBfQAnfzlwr
65,From The Ground Up,Dan + Shay,63,59,6,0AdjJ2SaOeb5bPJ67nDbsW
66,Wild Things,Alessia Cara,58,50,19,2ZyuwVvV6Z3XJaXIFbspeE
67,Peter Pan,Kelsea Ballerini,68,67,5,2wqXQjOmQ9KoBm9Ssgt4Fo
68,Wherever I Go,OneRepublic,66,64,7,7kftK4n15rl1wbpfjSq2Tk
69,"Sit Still, Look Pretty",Daya,75,69,5,0EGuSSpuu9wmHCtvb4PdLO
70,Toothbrush,DNCE,89,70,3,7ciLq0Cip0yxiz6KANrOUq
71,Famous,Kanye West,-1,34,7,19a3JfW8BQwqHWUMbcqSx8
72,Make You Miss Me,Sam Hunt,73,72,5,0xwPzLmBAYro8BUz7MrtAo
73,American Country Love Song,Jake Owen,72,72,6,0O1x2tRm8ZpfDbcpOWZp7z
74,Noise,Kenny Chesney,74,72,12,0XN2BcoaKE4Z2hnq1ZeDY1
75,You Don't Own Me,Grace Featuring G-Eazy,62,62,9,6KI1ZpZWYAJLvmVhCJz65G
76,Fix,Chris Lane,83,76,5,17Vry8h1fUTYg8NL6pHhem
77,Hymn For The Weekend,Coldplay,85,64,5,6s3GEN8wK0OMzzzZbXj0fu
78,My PYT,Wale,80,78,3,4jK1VQQGDnNOLfyVXCxGsR
79,The Sound Of Silence,Disturbed,71,42,19,1Cj2vqUwlJVG27gJrun92y
80,No Limit,Usher Featuring Young Thug,-1,80,1,4DRDMf5vftalExCy0fHbHl
81,Came Here To Forget,Blake Shelton,70,36,17,1N7qGCKRRnvjoy8MGyHgpS
82,Different For Girls,Dierks Bentley Featuring Elle King,94,82,4,5HJId22hZ2IvFnvNSy6ZbE
83,Light It Up,Major Lazer Featuring Nyla & Fuse ODG,82,73,16,0TQ1FvC8TJ09iibSfwRP81
84,Hype,Drake,77,33,9,5NFYuqu8V6QXc6mzcLImd6
85,With You Tonight / Hasta El Amanecer,Nicky Jam,90,85,6,2GICtNjlmq5w1XIQ9s0D9y
86,She's Got A Way With Words,Blake Shelton,-1,86,1,3JffB4CABj9lA0NC63kbCp
87,Think Of You,Chris Young Duet With Cassadee Pope,84,40,20,6W9W8dSswA8KNegvl3W97V
88,Childs Play,Drake,81,49,9,3NxAG2ni1lLa8RKL6a0INc
89,Money Longer,Lil Uzi Vert,95,89,3,0B8QzDH7YWih85V5SEMnyJ
90,Body,Dreezy Featuring Jeremih,76,62,15,20s34XSPIiYMGSFDRSs24t
91,Grammys,Drake Featuring Future,93,38,9,5e574bhjycX1eH2l4Auage
92,Try Everything,Shakira,87,63,9,1N3dZ7TTWO6VcD4Y3hHYLZ
93,Still Here,Drake,91,40,9,4YJmZfvlheSziXem8HBWrj
94,Night's On Fire,David Nail,100,94,2,5y2pNuAvWcPKiORZ12e44S
95,Father Stretch My Hands Pt. 1,Kanye West,98,37,10,4KW1lqgSr8TKrvBII0Brf8
96,Luv,Tory Lanez,-1,96,1,16Ah4QqH4mgYVXqfC4mdSd
97,No Problem,Chance The Rapper Featuring Lil Wayne & 2 Chainz,97,86,6,0v9Wz8o0BT8DU38R4ddjeH
98,Champions,"Kanye West, Gucci Mane, Big Sean, 2 Chainz, Travi$ Scott, Yo Gotti, Quavo, Desiigner",79,71,3,2nBI3iWLhupR7LyAJ5GGkE
99,Why You Always Hatin?,YG Featuring Drake & Kamaiyah,92,92,2,39hnH8WdPmNT3Q3yzwC9Rg
100,Dark Necessities,Red Hot Chili Peppers,67,67,2,2oaK4JLVnmRGIO9ytBE1bt
