pos,title,artist,last_pos,peak_pos,streak,spotify_id
33,Adventure Of A Lifetime,Coldplay,28,13,16,69uxyAqqPIsUyTO8txoP2M
34,Ex's & Oh's,Elle King,33,10,34,70eDxAyAraNTiD6lx2ZEnH
35,Let It Go,James Bay,38,35,10,13HVjjWUZFaWilh2QUJKsP
36,Back To Sleep,Chris Brown,50,36,11,6dlpABcXrQKRU9G00i6Zba
37,Exchange,Bryson Tiller,43,37,18,43PuMrRfbyyuz4QpZ3oAwN
38,Can't Feel My Face,The Weeknd,32,1,38,22VdIZQfgXJea34mQxlt81
39,Die A Happy Man,Thomas Rhett,35,21,23,5kNe7PE09d6Kvw5pAsx23n
40,Antidote,Travis Scott,36,16,25,1wHZx0LgzFHyeIZkUydNXq
41,Stand By You,Rachel Platten,41,37,15,3kSXn1osC89W8JcPLozTzs
42,White Iverson,Post Malone,39,14,25,6eT7xZZlB2mwyzJ2sUKG6w
43,Something In The Way You Move,Ellie Goulding,62,43,5,3ZCDG0nujwGfxrEmZlZoEt
44,Heartbeat,Carrie Underwood,42,42,8,05BgC2247XGi8ySwBzOO0o
45,See You Again,Wiz Khalifa Featuring Charlie Puth,44,1,51,2JzZzZUQj3Qff7wapcbKjc
46,Wildest Dreams,Taylor Swift,46,5,27,59HjlYCeBsxdI0fcm3zglw
47,Sugar,Robin Schulz Featuring Francesco Yates,56,47,8,5tf1VVWniHgryyumXyJM7w
48,Best Friend,Young Thug,51,45,14,33JcUj9qQDayKswunZP9ar
49,Lean On,Major Lazer & DJ Snake Featuring MO,49,4,47,5wldXGLEOoRXxMWJ8rIUWE
50,You Should Be Here,Cole Swindell,55,50,11,63thx7OANplv4I4BQsanHk
51,I Know What You Did Last Summer,Shawn Mendes & Camila Cabello,37,20,15,2GyA33q5rti5IxkMQemRDH
52,Drunk On Your Love,Brett Eldredge,61,52,7,1jNNHFZmRGXZFHlil5uhei
53,Low Life,Future Featuring The Weeknd,59,52,3,7EiZI6JVHllARrX9PUvAdX
54,Break On Me.,Keith Urban,66,54,9,3W5GXbS3ugsYjx1X0xBNbL
55,My Church,Maren Morris,63,55,5,1LM5zQv5pBKPyO7rm7Uz6U
56,Home Alone Tonight,Luke Bryan Featuring Karen Fairchild,52,38,14,0RE8WWlaCQM6M4XHUK3u7b
57,Middle,DJ Snake Featuring Bipolar Sunshine,70,57,6,0g5EKLgdKvNlln7TNqBByK
58,Never Forget You,Zara Larsson & MNEK,83,58,2,6hmhG1b4LEyNuashVvuIAo
59,Beautiful Drug,Zac Brown Band,64,59,14,0vcfOQOvTCv8ckiRs8Xc1Z
60,Backroad Song,Granger Smith,57,49,12,6naYpFIKihKbGg6lGxpveI
61,Really Really,Kevin Gates,67,59,10,10I3CmmwT0BkOVhduDy53o
62,Confession,Florida Georgia Line,69,62,9,6IFPfV8PNSYOmufzQ95hmm
63,We Went,Randy Houser,71,63,10,7JnorPtXApoUw2AuJUGLY1
64,Needed Me,Rihanna,74,64,4,1Tt4sE4pXi57mTD1GCzsqm
65,Get Ugly,Jason Derulo,58,52,10,1dl3vuXJS9anUXE7XnNP75
66,Jimmy Choo,Fetty Wap,65,65,3,7s49Um7G06hq2rulrHPsIy
67,Youth,Troye Sivan,80,67,4,1cOyWWUr3oXJIxY0AjJEx9
68,Make Me Like You,Gwen Stefani,54,54,2,2WIxwn8LZRI7knO1VbwdaE
69,Dibs,Kelsea Ballerini,60,58,17,6FWrlXo99QRmPtOeUSWDjv
70,Nobody To Blame,Chris Stapleton,73,70,8,4WRRCuJYRq7gUKiupxVH9W
71,Snapback,Old Dominion,79,71,5,7I5fYc4qKJddht8Ozhqqdx
72,I Like The Sound Of That,Rascal Flatts,78,72,5,5S5rw0WLVCAux5B5bWCehK
73,Humble And Kind,Tim McGraw,88,73,3,3Rkk851fZjIsglV2jbBPDd
74,Think Of You,Chris Young Duet With Cassadee Pope,86,74,2,6W9W8dSswA8KNegvl3W97V
75,Lost Boy,Ruth B,-1,75,1,4h0zU3O9R5xzuTmNO7dNDU
76,Acquainted,The Weeknd,82,60,9,7uJH0YdSZL6psjxI6Xy08b
77,Out Of The Woods,Taylor Swift,53,18,10,5OndtwLGA9O6XHFcGm2H7r
78,Somewhere On A Beach,Dierks Bentley,87,78,4,5CG9Ps5ynNjpKJHmwc95pa
79,Perfect,One Direction,72,10,19,3NLnwwAQbbFKcEcV8hDItk
80,Might Be,DJ Luke Nasty,85,80,2,7KLB6Jptw9wyQXkSLiO8qh
81,Don't Let Me Down,The Chainsmokers Featuring Daya,-1,81,2,1i1fxkWeaMmKEB4T7zqbzK
82,Promise,Kid Ink Featuring Fetty Wap,92,82,2,5IZc3KIVFhjzJ0L2kiXzUl
83,Little Bit Of You,Chase Bryant,89,83,3,751wKDM4y5zurzhSxcUxqP
84,Hollow,Tori Kelly,68,68,11,160hN2OsDXnmgExwtG7cvD
85,Mind Reader,Dustin Lynch,-1,85,1,2MNapHbu7QASoukvVVIxyr
86,Sorry Not Sorry,Bryson Tiller,84,67,11,16bHRxM89ue0TiCKARYbRp
87,Look At My Dab,Migos,-1,87,1,20n5AhSbetBMt6Xbrm4fa7
88,The Sound Of Silence,Disturbed,-1,88,1,1Cj2vqUwlJVG27gJrun92y
89,Watch Out,2 Chainz,91,64,9,22DKsoYFV5npPXmnPpXL7i
90,Walking On A Dream,Empire Of The Sun,-1,65,4,0mBkoM8r7KAQzZij5swTUL
91,Wild Things,Alessia Cara,-1,91,1,2ZyuwVvV6Z3XJaXIFbspeE
92,That Don't Sound Like You,Lee Brice,98,92,2,2l1fWY1albInvAG9t8WP2p
93,Saved,Ty Dolla $ign Featuring E-40,-1,93,1,5UPNBWFU2TEf9kauIITfBs
94,Cut It,O.T. Genasis Featuring Young Dolph,-1,94,1,376KnY4TrgBITxjlnbnmIy
95,$ave Dat Money,Lil Dicky Featuring Fetty Wap & Rich Homie Quan,95,71,18,6AoYWCzsDls6c61Zp5qTuU
96,Panda,Desiigner,-1,96,1,275a9yzwGB6ncAW4SxY7q3
97,Cheap Thrills,Sia Featuring Sean Paul,81,81,2,3S4px9f4lceWdKf0gWciFu
98,History,One Direction,96,65,5,0HMjXBAZmSYOTTi33WpMso
99,I Love This Life,LOCASH,99,56,18,21jkhW2773dELgTMRJcMfI
100,Might Not,Belly Featuring The Weeknd,-1,100,1,5e9aFSdnkQUrm5y8Dhw0qN
