pos,title,artist,last_pos,peak_pos,streak,spotify_id
40,Luv,Tory Lanez,46,40,7,16Ah4QqH4mgYVXqfC4mdSd
41,Hymn For The Weekend,Coldplay,40,40,11,6s3GEN8wK0OMzzzZbXj0fu
42,7 Years,Lukas Graham,34,2,30,5kqIPrATaCc2LqxVWzQGbk
43,Make Me...,Britney Spears Featuring G-Eazy,67,17,4,0YSJCrlSWF3meRTNCu54WI
44,Love Yourself,Justin Bieber,39,1,39,50kpGaPAhYJ3sGmk6vplg0
45,Cake By The Ocean,DNCE,41,9,43,76hfruVvmfQbw0eYn1nmeC
46,Make You Miss Me,Sam Hunt,52,46,11,0xwPzLmBAYro8BUz7MrtAo
47,Unsteady,X Ambassadors,60,39,13,7lGKEWMXVWWTt3X71Bv44I
48,From The Ground Up,Dan + Shay,53,48,12,0AdjJ2SaOeb5bPJ67nDbsW
49,Let It Go,James Bay,47,16,34,13HVjjWUZFaWilh2QUJKsP
50,Sorry,Justin Bieber,45,1,42,09CtPGIpYB4BrO8qb1RGsF
51,THat Part,ScHoolboy Q Featuring Kanye West,51,40,10,2yJ9GVCLMmzBBfQAnfzlwr
52,Peter Pan,Kelsea Ballerini,57,52,11,2wqXQjOmQ9KoBm9Ssgt4Fo
53,Head Over Boots,Jon Pardi,59,51,24,4ly1QBXEwYoDmje9rmEgC4
54,Different For Girls,Dierks Bentley Featuring Elle King,61,54,10,5HJId22hZ2IvFnvNSy6ZbE
55,Sorry,Beyonce,42,11,16,4k8Kq3yLE7I7umYfN08YCU
56,"Sit Still, Look Pretty",Daya,62,56,11,0EGuSSpuu9wmHCtvb4PdLO
57,My PYT,Wale,54,54,9,4jK1VQQGDnNOLfyVXCxGsR
58,Wicked,Future,49,41,17,6BbINUfGabVyiNFJpQXn3x
59,Record Year,Eric Church,50,44,17,5fSPbm5lcwtqwXkeQQswW8
60,You Don't Own Me,Grace Featuring G-Eazy,-1,58,12,6KI1ZpZWYAJLvmVhCJz65G
61,No Shopping,French Montana Featuring Drake,36,36,4,0Di26AbdtizzHkFstPyt7A
62,Gangsta,Kehlani,-1,62,1,1W7zkKgRv9mrLbfdQ8XyH3
63,Kill Em With Kindness,Selena Gomez,55,39,11,1QNoKVgA758HFLu3TW2q7R
64,Bohemian Rhapsody,Panic! At The Disco,-1,64,1,2YSbHu9XF4bNYWt3MnIhgE
65,This Girl,Kungs vs Cookin' On 3 Burners,77,65,3,1A8j067qyiNwQnZT0bzUpZ
66,Toothbrush,DNCE,58,44,9,7ciLq0Cip0yxiz6KANrOUq
67,American Country Love Song,Jake Owen,56,56,12,0O1x2tRm8ZpfDbcpOWZp7z
68,All The Way Up,"Fat Joe, Remy Ma & Jay Z Featuring French Montana & Infared",65,27,20,61QSuw5VlC0LTS8WMO356g
69,Setting The World On Fire,Kenny Chesney Featuring P!nk,29,29,2,7AclP0W2jy6yrbvBiC4prQ
70,Money Longer,Lil Uzi Vert,70,68,9,0B8QzDH7YWih85V5SEMnyJ
71,She's Got A Way With Words,Blake Shelton,69,69,7,3JffB4CABj9lA0NC63kbCp
72,Fix,Chris Lane,68,65,11,17Vry8h1fUTYg8NL6pHhem
73,Close,Nick Jonas Featuring Tove Lo,64,14,20,3lSDIJ2abCrOdDJ6pshUap
74,Vice,Miranda Lambert,71,47,4,4Qtw0HNKSbIRT5sWUnbRXc
75,Church Bells,Carrie Underwood,66,43,14,67citk3uzWs5qbaIVKTeg8
76,"Wat U Mean (Aye, Aye, Aye)",Dae Dae,76,76,4,4riiAdWWB9qw9cJkfSWQfe
77,Mama Said,Lukas Graham,81,77,4,5ArQzSBevAdXTxRY6Ulhbq
78,You & Me,Marc E. Bassy Featuring G-Eazy,78,77,5,52qH79XktzCUPkN0dlRbUs
79,Uber Everywhere,MadeinTYO,72,51,19,7zBPzAjKAqQpcv8F8GCq5s
80,Lockjaw,French Montana Featuring Kodak Black,73,73,6,7iaw359G2XT14uTfV9feip
81,Starving,Hailee Steinfeld & Grey Featuring Zedd,96,81,2,4Ce37cRWvM1vIGGynKcs22
82,With You Tonight / Hasta El Amanecer,Nicky Jam,79,77,12,2GICtNjlmq5w1XIQ9s0D9y
83,Father Stretch My Hands Pt. 1,Kanye West,83,37,14,4KW1lqgSr8TKrvBII0Brf8
84,Cool Girl,Tove Lo,-1,84,1,3tJ4y2Zqx6gM9xOAuFfsSF
85,Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,97,85,2,5uDASfU19gDxSjW8cnCaBp
86,Pop Style,Drake Featuring The Throne,82,16,19,5mPSyjLatqB00IkPqRlbTE
87,Lights Come On,Jason Aldean,74,43,18,4llYMkhHa1w7UAdDFRQcEZ
88,Come And See Me,PARTYNEXTDOOR Featuring Drake,99,88,6,1wZqJM5FGDEl3FjHDxDyQd
89,Duele El Corazon,Enrique Iglesias Featuring Wisin,86,82,5,6YZdkObH88npeKrrkb8Ggf
90,It Don't Hurt Like It Used To,Billy Currington,95,90,3,0iA1unTbTbDOWUSlbwJ1pS
91,You Was Right,Lil Uzi Vert,93,89,5,2ANLarE8yHVsLWW21nj79M
92,Wake Up,Fetty Wap,80,50,13,6BOtDFg6GJm0rPUDuNmx57
93,No Money,Galantis,88,88,4,0gb1J5UrTpzaU1s3nupgCd
94,Do You Mind,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",-1,94,1,4VJ7mnW4wjjIgPBM6KWvPu
95,"Huntin', Fishin' & Lovin' Every Day",Luke Bryan,85,37,20,0dbzWSYpMcRtwjI1S7Pkql
96,Middle Of A Memory,Cole Swindell,100,96,3,38gZVjeaeR3gcnCzziAxBm
97,Wasted Time,Keith Urban,92,51,16,13wYXGimJ5fANFu0y2pqG1
98,No Problem,Chance The Rapper Featuring Lil Wayne & 2 Chainz,98,86,12,0v9Wz8o0BT8DU38R4ddjeH
99,Why You Always Hatin?,YG Featuring Drake & Kamaiyah,94,87,8,39hnH8WdPmNT3Q3yzwC9Rg
100,You Look Like I Need A Drink,Justin Moore,-1,100,1,1TGJxtVHgPHKVt6K7sPn1T
