pos,title,artist,last_pos,peak_pos,streak,spotify_id
71,Too Much Sauce,DJ ESCO Featuring Future & Lil Uzi Vert,79,71,7,5oyUurs28XRagLa8lgm6V3
72,X,21 Savage & Metro Boomin Featuring Future,78,72,4,6fwdbPMwP1zVStm8FybmkO
73,Forever Country,"Artists Of Then, Now & Forever",34,21,3,3WWVDPjihd1VITBLF10nha
74,Cranes In The Sky,Solange,-1,74,1,48EjSdYh8wz2gBxxqzrsLe
75,You & Me,Marc E. Bassy Featuring G-Eazy,74,58,13,52qH79XktzCUPkN0dlRbUs
76,Mercy,Shawn Mendes,68,68,3,0AS63m1wHv9n4VVRizK6Hc
77,Wishing,"DJ Drama Featuring Chris Brown, Skeme & Lyquin",93,77,8,3CBjt0dsLlaz9h2OodDYAW
78,You Was Right, Lil Uzi Vert,85,78,13,2ANLarE8yHVsLWW21nj79M
79,All In My Head (Flex),Fifth Harmony Featuring Fetty Wap,77,24,16,7nD9nN3jord9wWcfW3Gkcm
80,Peter Pan,Kelsea Ballerini,69,35,19,2wqXQjOmQ9KoBm9Ssgt4Fo
81,Hold Up,Beyonce,87,13,10,
82,"Wat U Mean (Aye, Aye, Aye)",Dae Dae,84,66,12,4riiAdWWB9qw9cJkfSWQfe
83,Key To The Streets,YFN Lucci Featuring Migos & Trouble,86,83,3,23SryQFx36SXmuAj7tXxec
84,HandClap,Fitz And The Tantrums,89,84,2,4qRaZYiaOsSvWC7VgcxrI0
85,CRZY,Kehlani,95,85,2,6Dwtha2FtZFoMEBh5GR2sq
86,Make You Miss Me,Sam Hunt,80,45,19,0xwPzLmBAYro8BUz7MrtAo
87,You Don't Own Me,Grace Featuring G-Eazy,-1,57,19,6KI1ZpZWYAJLvmVhCJz65G
88,THat Part,ScHoolboy Q Featuring Kanye West,83,40,18,2yJ9GVCLMmzBBfQAnfzlwr
89,Juju On That Beat (TZ Anthem),Zay Hilfigerrr & Zayion McCall,-1,57,2,1lItf5ZXJc1by9SbPeljFd
90,I Got The Keys,DJ Khaled Featuring Jay Z & Future,81,30,15,51Nwg5wCDDiqcTntgJUlLo
91,Don't Touch My Hair,Solange Featuring Sampha,-1,91,1,2TyCAfhwu5tRqFW8VnGMIL
92,Song For Another Time,Old Dominion,92,92,2,7px4t7HGiuMUvFkEOpZEwp
93,Capsize,Frenship & Emily Warren,94,93,2,2XMTqoHHSH0lvuXrvIEdco
94,LIFTED,CL ,-1,94,1,2DHWM8Bm4zuzuH7UOXscJw
95,Gangsta,Kehlani,88,41,9,1W7zkKgRv9mrLbfdQ8XyH3
96,Goosebumps,Travis Scott,91,91,4,6gBFPUFcJLzWGx4lenP6h2
97,Fresh Eyes,Andy Grammer,-1,97,1,4nMlau89VAjmV7agkl7OY3
98,Wanna Be That Song,Brett Eldredge,-1,98,1,
99,Why You Always Hatin?,YG Featuring Drake & Kamaiyah,90,62,16,39hnH8WdPmNT3Q3yzwC9Rg
100,All Eyez,The Game Featuring Jeremih,-1,100,1,3JEzGRDUsozrehZTq3dKE8
