pos,title,artist,last_pos,peak_pos,streak,spotify_id
59,Immortal,J. Cole,11,11,2,6AGON2BGdPmPMJGiiNuuwl
60,May We All,Florida Georgia Line Featuring Tim McGraw,56,30,17,498ZVInMGDkmmNVpSWqHiZ
61,Say You Won't Let Go,James Arthur,65,60,9,5uCax9HTNlzGybIStD3vDh
62,Wanna Be That Song,Brett Eldredge,59,53,12,
63,Too Much Sauce,DJ ESCO Featuring Future & Lil Uzi Vert,74,61,18,5oyUurs28XRagLa8lgm6V3
64,Better Man,Little Big Town,68,53,8,0jMikeoKkkSOby4ofddqYs
65,Chantaje,Shakira Featuring Maluma,71,65,6,6mICuAdrwEjh6Y6lroV2Kg
66,Dirty Laundry,Carrie Underwood,70,66,10,5qRRiqndqXaq2QBudIrkYU
67,1 Night,Lil Yachty,73,49,20,40yJGQyEaBbIkXpwMFkXip
68,Redbone,Childish Gambino,75,48,4,3kxfsdsCpFgN412fpnW85Y
69,Sneakin',Drake Featuring 21 Savage,72,28,9,4ckuS4Nj4FZ7i3Def3Br8W
70,Million Reasons,Lady Gaga,62,52,7,7dZ1Odmx9jWIweQSatnRqo
71,A Guy With A Girl,Blake Shelton,79,71,6,5sjIhQzNljMVrDklI91ezp
72,Just Hold On,Steve Aoki & Louis Tomlinson,52,52,2,3EmmCZoqpWOTY1g2GBwJoR
73,Song For Another Time,Old Dominion,69,59,13,7px4t7HGiuMUvFkEOpZEwp
74,Pick Up The Phone,Young Thug And Travis Scott Featuring Quavo,76,43,19,20dP2DaMHIAmwWAbp7peSr
75,Make Me (Cry),Noah Cyrus Featuring Labrinth,-1,75,2,2BrzlUj1u1CtvaJDGIKpsP
76,Star Of The Show,Thomas Rhett,84,76,8,63OQWdXMq0Pe6pRpWY5gO0
77,HandClap,Fitz And The Tantrums,80,63,13,4qRaZYiaOsSvWC7VgcxrI0
78,How I'll Always Be,Tim McGraw,85,78,10,2ZekuYUoEIBrUwHOY0gcgB
79,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,90,79,3,5knuzwU65gJK7IF5yJsuaW
80,Alone,Marshmello,99,80,4,12mGwph2YzDIlChtq3EdXP
81,How Far I'll Go,Alessia Cara,94,81,3,5EbX5xL3O2xT8FxCpYzgUO
82,All We Know,The Chainsmokers Featuring Phoebe Ryan,95,18,12,2rizacJSyD9S1IQUxUxnsK
83,Change,J. Cole,21,21,2,3pjUyVbFmM96tYhSaKJwTt
84,Dirt On My Boots,Jon Pardi,92,84,3,7f08qp3HROTkfrtNpiYGGo
85,Selfish,PnB Rock,96,81,7,2xbI8Vmyv3TkpTdywpPyNw
86,You're Welcome,Dwayne Johnson,97,83,4,6U4VqEHy4n5VeiH4pQPL24
87,Fresh Eyes,Andy Grammer,88,59,12,4nMlau89VAjmV7agkl7OY3
88,Sleep Without You,Brett Young,86,47,15,6zkHymyoD3tIqV7RwCAYUw
89,She's Mine Pt.1,J. Cole,22,22,2,0HtOJj7Kl74s1Ngf3MWeif
90,Ville Mentality,J. Cole,24,24,2,2z3joGXrdGL2iEjIKQTiN1
91,OTW,DJ Luke Nasty,-1,91,1,5qi7piHIt9zwTYYBnIvfNZ
92,Red Opps,21 Savage,-1,92,1,3cqZH3cqvfbV8wVbvHyPbG
93,For Whom The Bell Tolls,J. Cole,23,23,2,3MWlVSkoLS1e66nlZ2tuWJ
94,Six Feet Under,The Weeknd,81,34,4,4mU5iXHeLgbR94siF7p1sY
95,Reminder,The Weeknd,78,31,4,37F0uwRSrdzkBiuj0D5UHI
96,Play That Song,Train,87,77,4,77hjM9bMmgfTGJXv14UFmi
97,Sidewalks,The Weeknd Featuring Kendrick Lamar,82,27,4,4h90qkbnW1Qq6pBhoPvwko
98,Foldin Clothes,J. Cole,30,30,2,77IAeEz8LEchPN8UNjaTJ2
99,Swang,Rae Sremmurd,-1,99,1,6mapJIPnQ23RTAevUoE0DL
100,Versace On The Floor,Bruno Mars,-1,98,2,0kN8xEmgMW9mh7UmDYHlJP
