pos,title,artist,last_pos,peak_pos,streak,spotify_id
22,Low Life,Future Featuring The Weeknd,20,18,16,7EiZI6JVHllARrX9PUvAdX
23,H.O.L.Y.,Florida Georgia Line,21,20,4,0BCy325UZyR9z0t0uxwn2N
24,Cheap Thrills,Sia Featuring Sean Paul,34,24,15,3S4px9f4lceWdKf0gWciFu
25,Don't Mind,Kent Jones,31,25,4,27PmvZoffODNFW2p7ehZTQ
26,Send My Love (To Your New Lover),Adele,-1,26,2,4BHzQ9C00ceJxfG16AlNWb
27,Let It Go,James Bay,28,27,23,13HVjjWUZFaWilh2QUJKsP
28,Pop Style,Drake Featuring The Throne,23,16,8,5mPSyjLatqB00IkPqRlbTE
29,Lost Boy,Ruth B,30,29,14,4h0zU3O9R5xzuTmNO7dNDU
30,Ride,twenty one pilots,36,30,11,2Z8WuEywRWYTKe1NybPQEW
31,Oui,Jeremih,25,19,21,0PJIbOdMs3bd5AT8liULMQ
32,2 Phones,Kevin Gates,27,17,21,0wdKiSBUT7aZkXUIdJWcwC
33,Sorry,Justin Bieber,29,1,31,09CtPGIpYB4BrO8qb1RGsF
34,Too Good,Drake Featuring Rihanna,33,33,4,3BtuIIrQlkujKPuWF2B85z
35,No,Meghan Trainor,19,3,12,0l0CvurVUrr2w3Jj1hOVFc
36,Came Here To Forget,Blake Shelton,44,36,12,1N7qGCKRRnvjoy8MGyHgpS
37,Cut It,O.T. Genasis Featuring Young Dolph,43,37,14,376KnY4TrgBITxjlnbnmIy
38,All The Way Up,"Fat Joe, Remy Ma & Jay Z Featuring French Montana & Infared",51,38,9,61QSuw5VlC0LTS8WMO356g
39,Sorry,Beyonce,40,11,5,4k8Kq3yLE7I7umYfN08YCU
40,My Boo,Ghost Town DJ's,32,27,35,2OawRn0NvWkStuemgdae4i
41,Me Too,Meghan Trainor,39,39,2,3KwwE4sgCzMaKWq6QBebmX
42,Exchange,Bryson Tiller,37,26,31,43PuMrRfbyyuz4QpZ3oAwN
43,Middle,DJ Snake Featuring Bipolar Sunshine,38,20,19,0g5EKLgdKvNlln7TNqBByK
44,Humble And Kind,Tim McGraw,46,30,16,3Rkk851fZjIsglV2jbBPDd
45,Hype,Drake,35,33,4,5NFYuqu8V6QXc6mzcLImd6
46,One Call Away,Charlie Puth,42,12,26,7soJgKhQTO8hLP2JPRkL5O
47,T-Shirt,Thomas Rhett,52,47,13,1zWZvrk13cL8Sl3VLeG57F
48,Somewhere On A Beach,Dierks Bentley,45,35,17,5CG9Ps5ynNjpKJHmwc95pa
49,The Sound Of Silence,Disturbed,66,42,14,1Cj2vqUwlJVG27gJrun92y
50,Wild Things,Alessia Cara,53,50,14,2ZyuwVvV6Z3XJaXIFbspeE
51,Into You,Ariana Grande,-1,51,2,2meEiZKWkiN28gITzFwQo5
52,"Huntin', Fishin' & Lovin' Every Day",Luke Bryan,56,52,9,0dbzWSYpMcRtwjI1S7Pkql
53,Snapback,Old Dominion,54,50,18,7I5fYc4qKJddht8Ozhqqdx
54,Never Be Like You,Flume Featuring Kai,58,54,8,5WI2ltQIdwgzf1SNE76JyR
55,Still Here,Drake,47,40,4,4YJmZfvlheSziXem8HBWrj
56,Grammys,Drake Featuring Future,50,38,4,5e574bhjycX1eH2l4Auage
57,Childs Play,Drake,55,49,4,3NxAG2ni1lLa8RKL6a0INc
58,Wicked,Future,62,58,6,6BbINUfGabVyiNFJpQXn3x
59,I Hate U I Love U,gnash Featuring Olivia O'Brien,76,59,6,7vRriwrloYVaoAe3a9wJHe
60,My Church,Maren Morris,64,50,18,1LM5zQv5pBKPyO7rm7Uz6U
61,Uber Everywhere,MadeinTYO,71,61,8,7zBPzAjKAqQpcv8F8GCq5s
62,Body,Dreezy Featuring Jeremih,70,62,10,20s34XSPIiYMGSFDRSs24t
63,Mind Reader,Dustin Lynch,57,57,14,2MNapHbu7QASoukvVVIxyr
64,With You,Drake Featuring PARTYNEXTDOOR,59,47,4,3aJkV6DUTSCqOwVwaBDG9B
65,Feel No Ways,Drake,61,53,4,3cjF2OFRmip8spwZYQRKxP
66,Messin' Around,Pitbull Featuring Enrique Iglesias,95,66,4,2moTY9zKAZkRsODU4TUXY6
67,Church Bells,Carrie Underwood,79,67,3,67citk3uzWs5qbaIVKTeg8
68,You Don't Own Me,Grace Featuring G-Eazy,77,68,4,6KI1ZpZWYAJLvmVhCJz65G
69,Think Of You,Chris Young Duet With Cassadee Pope,65,40,15,6W9W8dSswA8KNegvl3W97V
70,Wasted Time,Keith Urban,73,64,5,13wYXGimJ5fANFu0y2pqG1
71,Head Over Boots,Jon Pardi,81,71,13,4ly1QBXEwYoDmje9rmEgC4
72,9,Drake,60,45,4,1C7KSXR2GVxknex6I4ANco
73,Lonesome Broken And Blue,Adam Wakefield,-1,73,1,1mx5Q2cmOzUUjEURXbJNOB
74,Record Year,Eric Church,82,74,6,5fSPbm5lcwtqwXkeQQswW8
75,Formation,Beyonce,63,10,5,
76,If It Ain't Love,Jason Derulo,72,67,7,5YHR8wBR5jXfGtP766NiAT
77,Lights Come On,Jason Aldean,91,43,7,4llYMkhHa1w7UAdDFRQcEZ
78,Light It Up,Major Lazer Featuring Nyla & Fuse ODG ,87,75,11,0TQ1FvC8TJ09iibSfwRP81
79,Might Not,Belly Featuring The Weeknd,80,68,14,5e9aFSdnkQUrm5y8Dhw0qN
80,Faded,Alan Walker,97,80,5,7gHs73wELdeycvS48JfIos
81,Wherever I Go,OneRepublic,67,67,2,7kftK4n15rl1wbpfjSq2Tk
82,U With Me?,Drake,68,44,4,03L2AoiRbWhvt7BDMx1jUB
83,Love On The Brain,Rihanna,-1,83,1,2aksifNn5ph8igDOkPBA02
84,Law, Yo Gotti Featuring E-40,88,79,7,7mhk9WyqZZzvTTCQKfh2iV
85,Fire & Desire,Drake,75,75,4,4BhGTc3Cgay2U1QcTS7vQe
86,Unsteady,X Ambassadors,99,86,2,7lGKEWMXVWWTt3X71Bv44I
87,Youth,Troye Sivan,-1,23,16,1cOyWWUr3oXJIxY0AjJEx9
88,Moolah,Young Greatness,96,85,7,746PsZ5jTdqIJ6LgJAHcEZ
89,Piece By Piece,Kelly Clarkson,89,8,13,2NELtMgQ8HSdrGrYQPLnC3
90,From The Ground Up,Dan + Shay,-1,90,1,0AdjJ2SaOeb5bPJ67nDbsW
91,Kiss It Better,Rihanna,78,62,8,7bmqcI1HQwx1PWwYyZO0lg
92,Noise,Kenny Chesney,98,72,7,0XN2BcoaKE4Z2hnq1ZeDY1
93,Hold Up,Beyonce,74,13,5,
94,Every Breath You Take,Hannah Huston,-1,94,1,4hZu7IefxrjzuoGjhWmhOu
95,Redemption,Drake,83,61,3,4cRBqWBjuccCowYVHFlXK6
96,Gold,Kiiara,-1,96,1,6ZSO7kPn8IMJFymyticbJO
97,Ophelia,The Lumineers,-1,66,5,3d8y0t70g7hw2FOWl9Z4Fm
98,With You Tonight / Hasta El Amanecer,Nicky Jam,-1,98,1,2GICtNjlmq5w1XIQ9s0D9y
99,Wake Up,Fetty Wap,-1,84,2,6BOtDFg6GJm0rPUDuNmx57
100,Down That Road,Alisan Porter,-1,100,1,3sS03NvxbrVgFNZgvnR26k
