pos,title,artist,last_pos,peak_pos,streak,spotify_id
89,Cake,Flo Rida & 99 Percent,-1,89,1,6t2ubAB4iSYOuIpRAOGd4t
90,Think A Little Less,Michael Ray,86,54,16,4JjIIBNoho0V2gZjH4nEzR
91,Teenage Fever,Drake,83,35,4,6n3HGiq4v35D6eFOSwqYuo
92,Bar At The End Of The World,Kenny Chesney,-1,92,1,2flWhcGYxQHhb1EeeU2dOL
93,You're Welcome,Dwayne Johnson,99,65,12,6U4VqEHy4n5VeiH4pQPL24
94,At My Best,Machine Gun Kelly Featuring Hailee Steinfeld,-1,88,2,46xDHGYxW0Z2o20sOsWLAx
95,Still Got Time,Zayn Featuring PARTYNEXTDOOR,-1,66,2,000xQL6tZNLJzIrtIgxqSl
96,Subeme La Radio,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",81,81,2,7nKBxz47S9SD79N086fuhn
97,Weak,AJR,-1,97,1,45iMRHmfLZu3yjdZ8P5e3t
98,How Far I'll Go,Alessia Cara,92,56,19,5EbX5xL3O2xT8FxCpYzgUO
99,If I Told You,Darius Rucker,-1,99,1,4Az17HfqonKSWNsaLgTBeK
100,Flatliner,Cole Swindell,-1,100,1,0WyFpxYlBCgH1gMXd26OOr
