pos,title,artist,last_pos,peak_pos,streak,spotify_id
53,"Huntin', Fishin' & Lovin' Every Day",Luke Bryan,59,53,7,0dbzWSYpMcRtwjI1S7Pkql
54,Think Of You,Chris Young Duet With Cassadee Pope,50,40,13,6W9W8dSswA8KNegvl3W97V
55,Snapback,Old Dominion,60,50,16,7I5fYc4qKJddht8Ozhqqdx
56,Still Here,Drake,40,40,2,4YJmZfvlheSziXem8HBWrj
57,My Church,Maren Morris,80,50,16,1LM5zQv5pBKPyO7rm7Uz6U
58,Mind Reader,Dustin Lynch,78,58,12,2MNapHbu7QASoukvVVIxyr
59,Never Be Like You,Flume Featuring Kai,79,59,6,5WI2ltQIdwgzf1SNE76JyR
60,The Sound Of Silence,Disturbed,67,42,12,1Cj2vqUwlJVG27gJrun92y
61,Really Really,Kevin Gates,81,54,21,10I3CmmwT0BkOVhduDy53o
62,Kiss It Better,Rihanna,76,62,6,7bmqcI1HQwx1PWwYyZO0lg
63,Grammys,Drake Featuring Future,38,38,2,5e574bhjycX1eH2l4Auage
64,Wasted Time,Keith Urban,-1,64,3,13wYXGimJ5fANFu0y2pqG1
65,Wicked,Future,82,65,4,6BbINUfGabVyiNFJpQXn3x
66,Childs Play,Drake,49,49,2,3NxAG2ni1lLa8RKL6a0INc
67,If It Ain't Love,Jason Derulo,87,67,5,5YHR8wBR5jXfGtP766NiAT
68,Uber Everywhere,MadeinTYO,84,68,6,7zBPzAjKAqQpcv8F8GCq5s
69,Might Not,Belly Featuring The Weeknd,85,68,12,5e9aFSdnkQUrm5y8Dhw0qN
70,Go Ahead And Break My Heart,Blake Shelton Featuring Gwen Stefani,-1,70,1,6eJBihAzTWRxvvjJWuRQXM
71,With You,Drake Featuring PARTYNEXTDOOR,47,47,2,3aJkV6DUTSCqOwVwaBDG9B
72,Body,Dreezy Featuring Jeremih,92,72,8,20s34XSPIiYMGSFDRSs24t
73,9,Drake,45,45,2,1C7KSXR2GVxknex6I4ANco
74,Feel No Ways,Drake,53,53,2,3cjF2OFRmip8spwZYQRKxP
75,Light It Up,Major Lazer Featuring Nyla & Fuse ODG,90,75,9,0TQ1FvC8TJ09iibSfwRP81
76,Ain't Your Mama,Jennifer Lopez,-1,76,2,2hgzdQdnfWwtdpZbhZlV72
77,Head Over Boots,Jon Pardi,94,77,11,4ly1QBXEwYoDmje9rmEgC4
78,I Hate U I Love U,gnash Featuring Olivia O'Brien,99,78,4,7vRriwrloYVaoAe3a9wJHe
79,Law,Yo Gotti Featuring E-40,100,79,5,7mhk9WyqZZzvTTCQKfh2iV
80,U With Me?,Drake,44,44,2,03L2AoiRbWhvt7BDMx1jUB
81,Lights Come On,Jason Aldean,-1,43,5,4llYMkhHa1w7UAdDFRQcEZ
82,6 Inch,Beyonce Featuring The Weeknd,28,18,3,
83,Into You,Ariana Grande,-1,83,1,2meEiZKWkiN28gITzFwQo5
84,Piece By Piece,Kelly Clarkson,93,8,11,2NELtMgQ8HSdrGrYQPLnC3
85,Record Year,Eric Church,-1,85,4,5fSPbm5lcwtqwXkeQQswW8
86,You Don't Own Me,Grace Featuring G-Eazy,-1,86,2,6KI1ZpZWYAJLvmVhCJz65G
87,Moolah,Young Greatness,-1,85,5,746PsZ5jTdqIJ6LgJAHcEZ
88,Famous,Kanye West,95,34,6,19a3JfW8BQwqHWUMbcqSx8
89,Promise,Kid Ink Featuring Fetty Wap,91,57,13,5IZc3KIVFhjzJ0L2kiXzUl
90,Church Bells,Carrie Underwood,-1,90,1,67citk3uzWs5qbaIVKTeg8
91,Youth,Troye Sivan,83,23,15,1cOyWWUr3oXJIxY0AjJEx9
92,Fire & Desire,Drake,75,75,2,4BhGTc3Cgay2U1QcTS7vQe
93,Noise,Kenny Chesney,-1,72,5,0XN2BcoaKE4Z2hnq1ZeDY1
94,Father Stretch My Hands Pt. 1,Kanye West,98,37,6,4KW1lqgSr8TKrvBII0Brf8
95,I Like The Sound Of That,Rascal Flatts,97,52,16,5S5rw0WLVCAux5B5bWCehK
96,Faded,Alan Walker,-1,91,3,7gHs73wELdeycvS48JfIos
97,Confession,Florida Georgia Line,96,53,20,6IFPfV8PNSYOmufzQ95hmm
98,Messin' Around,Pitbull Featuring Enrique Iglesias,-1,70,2,2moTY9zKAZkRsODU4TUXY6
99,Team,Iggy Azalea,88,42,8,2bocAPQcUTLUXx8lAOTiK3
100,Ophelia,The Lumineers,-1,66,4,3d8y0t70g7hw2FOWl9Z4Fm
