pos,title,artist,last_pos,peak_pos,streak,spotify_id
33,For Free,DJ Khaled Featuring Drake ,40,18,3,4JDZl9nKIAhAhDjw753u4X
34,All The Way Up,"Fat Joe, Remy Ma & Jay Z Featuring French Montana & Infared",31,27,13,61QSuw5VlC0LTS8WMO356g
35,Never Be Like You,Flume Featuring Kai,36,35,12,5WI2ltQIdwgzf1SNE76JyR
36,"Me, Myself & I",G-Eazy x Bebe Rexha,32,7,34,40YcuQysJ0KlGQTeGUosTC
37,Sorry,Justin Bieber,33,1,35,09CtPGIpYB4BrO8qb1RGsF
38,Cut It,O.T. Genasis Featuring Young Dolph,35,35,18,376KnY4TrgBITxjlnbnmIy
39,Kill Em With Kindness,Selena Gomez,44,39,4,1QNoKVgA758HFLu3TW2q7R
40,Oui,Jeremih,34,19,25,0PJIbOdMs3bd5AT8liULMQ
41,Wicked,Future,43,41,10,6BbINUfGabVyiNFJpQXn3x
42,"Huntin', Fishin' & Lovin' Every Day",Luke Bryan,37,37,13,0dbzWSYpMcRtwjI1S7Pkql
43,Church Bells,Carrie Underwood,48,43,7,67citk3uzWs5qbaIVKTeg8
44,Into You,Ariana Grande,50,44,6,2meEiZKWkiN28gITzFwQo5
45,2 Phones,Kevin Gates,42,17,25,0wdKiSBUT7aZkXUIdJWcwC
46,Really Really,Kevin Gates,49,46,25,10I3CmmwT0BkOVhduDy53o
47,Pop Style,Drake Featuring The Throne,45,16,12,5mPSyjLatqB00IkPqRlbTE
48,No,Meghan Trainor,54,3,16,0l0CvurVUrr2w3Jj1hOVFc
49,Lights Come On,Jason Aldean,53,43,11,4llYMkhHa1w7UAdDFRQcEZ
50,Treat You Better,Shawn Mendes,63,34,3,3QGsuHI8jO1Rx4JWLUh9jd
51,Uber Everywhere,MadeinTYO,51,51,12,7zBPzAjKAqQpcv8F8GCq5s
52,Humble And Kind,Tim McGraw,41,30,20,3Rkk851fZjIsglV2jbBPDd
53,Wake Up,Fetty Wap,56,53,6,6BOtDFg6GJm0rPUDuNmx57
54,Head Over Boots,Jon Pardi,59,54,17,4ly1QBXEwYoDmje9rmEgC4
55,I Hate U I Love U,gnash Featuring Olivia O'Brien,55,55,10,7vRriwrloYVaoAe3a9wJHe
56,T-Shirt,Thomas Rhett,47,41,17,1zWZvrk13cL8Sl3VLeG57F
57,Wasted Time,Keith Urban,57,57,9,13wYXGimJ5fANFu0y2pqG1
58,Wild Things,Alessia Cara,52,50,18,2ZyuwVvV6Z3XJaXIFbspeE
59,Record Year,Eric Church,61,59,10,5fSPbm5lcwtqwXkeQQswW8
60,Unsteady,X Ambassadors,39,39,6,7lGKEWMXVWWTt3X71Bv44I
61,We Don't Talk Anymore,Charlie Puth Featuring Selena Gomez,86,61,3,37FXw5QGFN7uwwsLy8uAc0
62,You Don't Own Me,Grace Featuring G-Eazy,68,62,8,6KI1ZpZWYAJLvmVhCJz65G
63,From The Ground Up,Dan + Shay,60,59,5,0AdjJ2SaOeb5bPJ67nDbsW
64,Gold,Kiiara,67,64,5,6ZSO7kPn8IMJFymyticbJO
65,Broccoli,D.R.A.M. Featuring Lil Yachty,87,65,2,0qy5D3OJre7SPJNMOL9I71
66,Wherever I Go,OneRepublic,64,64,6,7kftK4n15rl1wbpfjSq2Tk
67,Dark Necessities,Red Hot Chili Peppers,-1,67,1,2oaK4JLVnmRGIO9ytBE1bt
68,Peter Pan,Kelsea Ballerini,72,68,4,2wqXQjOmQ9KoBm9Ssgt4Fo
69,THat Part,ScHoolboy Q Featuring Kanye West,76,69,3,2yJ9GVCLMmzBBfQAnfzlwr
70,Came Here To Forget,Blake Shelton,62,36,16,1N7qGCKRRnvjoy8MGyHgpS
71,The Sound Of Silence,Disturbed,66,42,18,1Cj2vqUwlJVG27gJrun92y
72,American Country Love Song,Jake Owen,74,72,5,0O1x2tRm8ZpfDbcpOWZp7z
73,Make You Miss Me,Sam Hunt,75,73,4,0xwPzLmBAYro8BUz7MrtAo
74,Noise,Kenny Chesney,80,72,11,0XN2BcoaKE4Z2hnq1ZeDY1
75,"Sit Still, Look Pretty",Daya,83,75,4,0EGuSSpuu9wmHCtvb4PdLO
76,Body,Dreezy Featuring Jeremih,65,62,14,20s34XSPIiYMGSFDRSs24t
77,Hype,Drake,69,33,8,5NFYuqu8V6QXc6mzcLImd6
78,All In My Head (Flex),Fifth Harmony Featuring Fetty Wap,-1,78,1,7nD9nN3jord9wWcfW3Gkcm
79,Champions,"Kanye West, Gucci Mane, Big Sean, 2 Chainz, Travi$ Scott, Yo Gotti, Quavo, Desiigner",71,71,2,2nBI3iWLhupR7LyAJ5GGkE
80,My PYT,Wale,94,80,2,4jK1VQQGDnNOLfyVXCxGsR
81,Childs Play,Drake,73,49,8,3NxAG2ni1lLa8RKL6a0INc
82,Light It Up,Major Lazer Featuring Nyla & Fuse ODG,78,73,15,0TQ1FvC8TJ09iibSfwRP81
83,Fix,Chris Lane,84,83,4,17Vry8h1fUTYg8NL6pHhem
84,Think Of You,Chris Young Duet With Cassadee Pope,81,40,19,6W9W8dSswA8KNegvl3W97V
85,Hymn For The Weekend,Coldplay,88,64,4,6s3GEN8wK0OMzzzZbXj0fu
86,What The World Needs Now Is Love,Broadway For Orlando,-1,86,1,7IYU41rxDOremaBZi0vEMn
87,Try Everything,Shakira,70,63,8,1N3dZ7TTWO6VcD4Y3hHYLZ
88,Ain't No Stopping Us Now,Kane Brown,-1,88,1,2I5ao7JannZZMlweLTz0hO
89,Toothbrush,DNCE,98,89,2,7ciLq0Cip0yxiz6KANrOUq
90,With You Tonight / Hasta El Amanecer,Nicky Jam,85,85,5,2GICtNjlmq5w1XIQ9s0D9y
91,Still Here,Drake,79,40,8,4YJmZfvlheSziXem8HBWrj
92,Why You Always Hatin?,YG Featuring Drake & Kamaiyah,-1,92,1,39hnH8WdPmNT3Q3yzwC9Rg
93,Grammys,Drake Featuring Future,82,38,8,5e574bhjycX1eH2l4Auage
94,Different For Girls,Dierks Bentley Featuring Elle King,99,94,3,5HJId22hZ2IvFnvNSy6ZbE
95,Money Longer,Lil Uzi Vert,92,92,2,0B8QzDH7YWih85V5SEMnyJ
96,Ophelia,The Lumineers,95,66,9,3d8y0t70g7hw2FOWl9Z4Fm
97,No Problem,Chance The Rapper Featuring Lil Wayne & 2 Chainz,91,86,5,0v9Wz8o0BT8DU38R4ddjeH
98,Father Stretch My Hands Pt. 1,Kanye West,97,37,9,4KW1lqgSr8TKrvBII0Brf8
99,Kiss It Better,Rihanna,89,62,12,7bmqcI1HQwx1PWwYyZO0lg
100,Night's On Fire,David Nail,-1,100,1,5y2pNuAvWcPKiORZ12e44S
