pos,title,artist,last_pos,peak_pos,streak,spotify_id
51,Move,Luke Bryan,53,51,10,6qoH2pKeEibNUG1pnJIjmZ
52,Do You Mind,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",55,48,12,4VJ7mnW4wjjIgPBM6KWvPu
53,1 Night,Lil Yachty,52,52,12,40yJGQyEaBbIkXpwMFkXip
54,Pick Up The Phone,Young Thug And Travis Scott Featuring Quavo,51,43,11,20dP2DaMHIAmwWAbp7peSr
55,All We Know,The Chainsmokers Featuring Phoebe Ryan,44,18,4,2rizacJSyD9S1IQUxUxnsK
56,No Limit,Usher Featuring Young Thug,48,32,18,4DRDMf5vftalExCy0fHbHl
57,Million Reasons,Lady Gaga,-1,57,2,7dZ1Odmx9jWIweQSatnRqo
58,All Time Low,Jon Bellion,59,58,3,0SuLAslEMFZAXf0SwY7syi
59,I Know Somebody,LOCASH,56,52,9,6pyshZbArprWRBXLbYVPO9
60,A Little More Summertime,Jason Aldean,57,57,8,3esPcn43N0CytAtcY9V30C
61,Come And See Me,PARTYNEXTDOOR Featuring Drake,60,60,17,1wZqJM5FGDEl3FjHDxDyQd
62,Sleep Without You,Brett Young,61,61,7,6zkHymyoD3tIqV7RwCAYUw
63,Money Longer,Lil Uzi Vert ,58,54,20,0B8QzDH7YWih85V5SEMnyJ
64,Too Much Sauce,DJ ESCO Featuring Future & Lil Uzi Vert,63,63,10,5oyUurs28XRagLa8lgm6V3
65,Fade,Kanye West,64,47,8,3cCxoOgfi6hgt8MNteuiiD
66,A-YO,Lady Gaga,-1,66,1,6Az2Ll2CPnWYQ2BgiHf4Di
67,Vice,Miranda Lambert,66,47,15,4Qtw0HNKSbIRT5sWUnbRXc
68,This Town,Niall Horan,65,25,5,5dTJMpqiELczVuHJP3OAEu
69,Shout Out To My Ex,Little Mix,-1,69,1,1pwo8l3Ko7idwaz4LVUEC4
70,You Was Right,Lil Uzi Vert,71,70,16,2ANLarE8yHVsLWW21nj79M
71,It Don't Hurt Like It Used To,Billy Currington,62,44,14,0iA1unTbTbDOWUSlbwJ1pS
72,Song For Another Time,Old Dominion,69,69,5,7px4t7HGiuMUvFkEOpZEwp
73,Key To The Streets,YFN Lucci Featuring Migos & Trouble,70,70,6,23SryQFx36SXmuAj7tXxec
74,Fresh Eyes,Andy Grammer,74,74,4,4nMlau89VAjmV7agkl7OY3
75,HandClap,Fitz And The Tantrums,67,67,5,4qRaZYiaOsSvWC7VgcxrI0
76,Wanna Be That Song,Brett Eldredge,76,76,4,
77,Dirty Laundry,Carrie Underwood,73,73,2,5qRRiqndqXaq2QBudIrkYU
78,Perfect Illusion,Lady Gaga,-1,15,6,
79,Say It,Flume Featuring Tove Lo,-1,60,2,1wfZdPy5FRWsdWaAEOG0Ml
80,Love On The Brain,Rihanna,-1,80,2,2aksifNn5ph8igDOkPBA02
81,Capsize, Frenship & Emily Warren,78,78,5,2XMTqoHHSH0lvuXrvIEdco
82,Wishing,"DJ Drama Featuring Chris Brown, Skeme & Lyquin",77,77,11,3CBjt0dsLlaz9h2OodDYAW
83,Mercy,Shawn Mendes,84,68,6,0AS63m1wHv9n4VVRizK6Hc
84,All Eyez,The Game Featuring Jeremih,79,79,3,3JEzGRDUsozrehZTq3dKE8
85,No Heart,21 Savage & Metro Boomin,-1,85,1,4gmmRb6bZJffOOiww1JGTO
86,Ain't My Fault,Zara Larsson,85,85,3,0ADG9OgdVTL7fgREP75BrZ
87,"Wat U Mean (Aye, Aye, Aye)",Dae Dae,81,66,15,4riiAdWWB9qw9cJkfSWQfe
88,This Girl,Kungs vs Cookin' On 3 Burners,75,26,14,1A8j067qyiNwQnZT0bzUpZ
89,How I'll Always Be,Tim McGraw,99,89,2,2ZekuYUoEIBrUwHOY0gcgB
90,Hold Up,Beyonce,82,13,13,
91,Why You Always Hatin?,YG Featuring Drake & Kamaiyah,88,62,18,39hnH8WdPmNT3Q3yzwC9Rg
92,My Sh*t,A Boogie Wit da Hoodie,98,92,2,
93,80s Mercedes,Maren Morris,95,93,2,58spuRyMUsjKHQHEGwLC99
94,CRZY,Kehlani,87,85,5,6Dwtha2FtZFoMEBh5GR2sq
95,Greenlight,Pitbull Featuring Flo Rida & LunchMoney Lewis,-1,95,1,2q95XoeFGixx8b5LNF6Ey1
96,Lockjaw,French Montana Featuring Kodak Black,97,73,13,7iaw359G2XT14uTfV9feip
97,You & Me,Marc E. Bassy Featuring G-Eazy,92,58,16,52qH79XktzCUPkN0dlRbUs
98,Goosebumps,Travis Scott,100,91,6,6gBFPUFcJLzWGx4lenP6h2
99,What They Want,Russ,-1,99,1,3pndPhlQWjuSoXhcIIdBjv
100,Say You Won't Let Go,James Arthur,-1,100,1,5uCax9HTNlzGybIStD3vDh
