pos,title,artist,last_pos,peak_pos,streak,spotify_id
63,How Far I'll Go,Auli'i Cravalho,58,41,17,6mb6lVLNrcUgLnEN8QnDJd
64,Shining,DJ Khaled Featuring Beyonce & JAY Z,64,57,8,7Fa5UNizycSms5jP3SQD3F
65,Hometown Girl,Josh Turner,72,65,6,5C6uh95eAL0RBTSGXKQwvk
66,Black,Dierks Bentley,87,66,9,2lFtnEmkIPm2ClN55e2chV
67,Road Less Traveled,Lauren Alaina,69,67,11,4nxgA1nvXvTkmsBY0vJV57
68,Free Smoke,Drake ,40,18,3,05KOgYg8PGeJyyWBPi5ja8
69,Castle On The Hill,Ed Sheeran,63,6,13,6PCUP3dWmTjcTtXY02oFdT
70,Speak To A Girl,Tim McGraw & Faith Hill,61,61,2,421ebjYqaIXEG2KloTbXlH
71,"God, Your Mama, And Me",Florida Georgia Line Featuring Backstreet Boys,-1,71,2,4VFE6ZNqa8jHAmbYICoAFg
72,Play That Song,Train,67,41,19,77hjM9bMmgfTGJXv14UFmi
73,Deja Vu,J. Cole,70,7,17,6I6NX6tjGsxFAsIfGzY9lJ
74,Moves,Big Sean,71,38,15,0Fv5N0cHBsl4bzCbollCAS
75,Tin Man,Miranda Lambert,-1,75,1,4ckQIgBy1gVeevf7UAereE
76,Yeah Boy,Kelsea Ballerini,88,76,7,2WaOQWSv0D1tZNxyLvnGAI
77,Selfish,Future Featuring Rihanna,73,37,6,6yHkPtl6UQ7RjtJLBPzbJw
78,Blem,Drake,48,38,3,2XlHu0HcujBCkWMdIAvrqt
79,Losin Control,Russ,77,77,6,4cxMGhkinTocPSVVKWIw0d
80,The Weekend, Brantley Gilbert,81,69,14,48tAdjG4ng2JfECa7OQujk
81,Subeme La Radio,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",-1,81,1,7nKBxz47S9SD79N086fuhn
82,Call On Me,Starley,80,70,14,2L6orAlH8tBhiFTumIfMyF
83,Teenage Fever,Drake,53,35,3,6n3HGiq4v35D6eFOSwqYuo
84,No Frauds,"Nicki Minaj, Drake & Lil Wayne",75,14,4,7KcGEssn7BnJdTgildK5y0
85,The Heart Part 4,Kendrick Lamar,22,22,2,1zayuwd1YLZsYDArkruHdL
86,Think A Little Less,Michael Ray,78,54,15,4JjIIBNoho0V2gZjH4nEzR
87,Draco,Future,90,46,7,4GkkxswcdEt1tkSyiRzgnC
88,First Day Out,Tee Grizzley,-1,88,1,3muBQDekYAg7jm6hDu6R0Z
89,Sacrifices,Drake Featuring 2 Chainz & Young Thug,56,36,3,0xl1w2q4VLojeXp4JfazPL
90,Scared To Be Lonely,Martin Garrix & Dua Lipa,92,88,5,3ebXMykcMXOcLeJ9xZ17XH
91,The One,The Chainsmokers,-1,91,1,1jYiIOC5d6soxkJP81fxq2
92,How Far I'll Go,Alessia Cara,91,56,18,5EbX5xL3O2xT8FxCpYzgUO
93,Conscience,Kodak Black Featuring Future,-1,93,1,16dXg2YuFOxwDC3cTf5jde
94,Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,-1,94,1,1f5cbQtDrykjarZVrShaDI
95,Good Drank,2 Chainz x Gucci Mane x Quavo,95,92,4,39pS70eeDvyCAF3t8NAlVV
96,Heatstroke,"Calvin Harris Featuring Young Thug, Pharrell Williams & Ariana Grande",-1,96,1,1N90cV79gbBgO0bOs74Y0t
97,Prblms,6LACK,96,95,3,4AtZRwSR8BOTTQg5ihSggt
98,How Not To,Dan + Shay,-1,98,1,4n0xztUAbHPUV8G3NQvF30
99,You're Welcome,Dwayne Johnson,100,65,11,6U4VqEHy4n5VeiH4pQPL24
100,Human,Rag'n'Bone Man,-1,100,1,58zsLZPvfflaiIbNWoA22O
