pos,title,artist,last_pos,peak_pos,streak,spotify_id
60,Snapback,Old Dominion,51,50,14,7I5fYc4qKJddht8Ozhqqdx
61,Came Here To Forget,Blake Shelton,53,40,8,1N7qGCKRRnvjoy8MGyHgpS
62,T-Shirt,Thomas Rhett,56,56,9,1zWZvrk13cL8Sl3VLeG57F
63,Forward,Beyonce Featuring James Blake,-1,63,1,
64,My Church,Maren Morris,61,50,14,1LM5zQv5pBKPyO7rm7Uz6U
65,"Huntin', Fishin' & Lovin' Every Day",Luke Bryan,60,60,5,0dbzWSYpMcRtwjI1S7Pkql
66,Ride,twenty one pilots,74,66,7,2Z8WuEywRWYTKe1NybPQEW
67,Kiss It Better,Rihanna,70,67,4,7bmqcI1HQwx1PWwYyZO0lg
68,All The Way Up,"Fat Joe, Remy Ma & Jay Z Featuring French Montana & Infared",65,65,5,61QSuw5VlC0LTS8WMO356g
69,Mind Reader,Dustin Lynch,69,67,10,2MNapHbu7QASoukvVVIxyr
70,Back To Sleep,Chris Brown,57,20,20,6dlpABcXrQKRU9G00i6Zba
71,Never Be Like You,Flume Featuring Kai,72,71,4,5WI2ltQIdwgzf1SNE76JyR
72,You Should Be Here,Cole Swindell,55,31,20,63thx7OANplv4I4BQsanHk
73,Summer Sixteen,Drake,66,6,13,17Q87zeXgsAi9iQQbMu9v0
74,Team,Iggy Azalea,67,42,6,2bocAPQcUTLUXx8lAOTiK3
75,Just Like Fire,P!nk,42,42,2,7K5dzhGda2vRTaAWYI3hrb
76,Really Really,Kevin Gates,68,54,19,10I3CmmwT0BkOVhduDy53o
77,Promise,Kid Ink Featuring Fetty Wap,63,57,11,5IZc3KIVFhjzJ0L2kiXzUl
78,I Like The Sound Of That,Rascal Flatts,59,52,14,5S5rw0WLVCAux5B5bWCehK
79,Might Not,Belly Featuring The Weeknd,71,68,10,5e9aFSdnkQUrm5y8Dhw0qN
80,Wicked,Future,73,73,2,6BbINUfGabVyiNFJpQXn3x
81,Confession,Florida Georgia Line,54,53,18,6IFPfV8PNSYOmufzQ95hmm
82,Father Stretch My Hands Pt. 1,Kanye West,64,37,4,4KW1lqgSr8TKrvBII0Brf8
83,Famous,Kanye West,62,34,4,19a3JfW8BQwqHWUMbcqSx8
84,Wake Up,Fetty Wap,-1,84,1,6BOtDFg6GJm0rPUDuNmx57
85,Uber Everywhere,MadeinTYO,80,80,4,7zBPzAjKAqQpcv8F8GCq5s
86,Body,Dreezy Featuring Jeremih,77,77,6,20s34XSPIiYMGSFDRSs24t
87,If It Ain't Love,Jason Derulo,84,84,3,5YHR8wBR5jXfGtP766NiAT
88,Light It Up,Major Lazer Featuring Nyla & Fuse ODG,76,75,7,0TQ1FvC8TJ09iibSfwRP81
89,Head Over Boots,Jon Pardi,79,79,9,4ly1QBXEwYoDmje9rmEgC4
90,New Level,A$AP Ferg Featuring Future,-1,90,3,11BIoKDpTJHX5mZt6p566h
91,Company,Justin Bieber,58,53,12,61uyGDPJ06MkxJtHgPmuyO
92,Acquainted,The Weeknd,75,60,18,7uJH0YdSZL6psjxI6Xy08b
93,Piece By Piece,Kelly Clarkson,82,8,9,2NELtMgQ8HSdrGrYQPLnC3
94,Go Flex,Post Malone,-1,94,1,5yuShbu70mtHXY0yLzCQLQ
95,Law,Yo Gotti Featuring E-40,86,85,3,7mhk9WyqZZzvTTCQKfh2iV
96,I Hate U I Love U,gnash Featuring Olivia O'Brien,93,93,2,7vRriwrloYVaoAe3a9wJHe
97,Moolah,Young Greatness,85,85,4,746PsZ5jTdqIJ6LgJAHcEZ
98,Lights Come On,Jason Aldean,90,43,4,4llYMkhHa1w7UAdDFRQcEZ
99,That Don't Sound Like You,Lee Brice,81,64,11,2l1fWY1albInvAG9t8WP2p
100,Record Year,Eric Church,-1,97,3,5fSPbm5lcwtqwXkeQQswW8
