pos,title,artist,last_pos,peak_pos,streak,spotify_id
62,Pick Up The Phone,Young Thug And Travis Scott Featuring Quavo,58,43,17,20dP2DaMHIAmwWAbp7peSr
63,Sneakin',Drake Featuring 21 Savage,66,28,7,4ckuS4Nj4FZ7i3Def3Br8W
64,Too Much Sauce,DJ ESCO Featuring Future & Lil Uzi Vert,73,61,16,5oyUurs28XRagLa8lgm6V3
65,Black Barbies,Nicki Minaj X Mike WiLL Made-It,-1,65,1,3y9cCbnBn0zjkJa2YkOj70
66,Secrets,The Weeknd,47,47,2,00NAQYOP4AmWR549nnYJZu
67,Better Man,Little Big Town,80,53,6,0jMikeoKkkSOby4ofddqYs
68,Me And Your Mama,Childish Gambino,-1,68,2,4r0GVpjSsKSR1biv4fOoa5
69,Dirty Laundry,Carrie Underwood,79,69,8,5qRRiqndqXaq2QBudIrkYU
70,How Far I'll Go,Auli'i Cravalho,52,52,2,6mb6lVLNrcUgLnEN8QnDJd
71,Die For You,The Weeknd,43,43,2,2Ch7LmS7r2Gy2kc64wv3Bz
72,1 Night,Lil Yachty,75,49,18,40yJGQyEaBbIkXpwMFkXip
73,Fresh Eyes,Andy Grammer,65,59,10,4nMlau89VAjmV7agkl7OY3
74,Sleep Without You,Brett Young,63,47,13,6zkHymyoD3tIqV7RwCAYUw
75,HandClap,Fitz And The Tantrums,77,63,11,4qRaZYiaOsSvWC7VgcxrI0
76,Home,gnash Featuring Johnny Yukon,-1,76,1,3gY3fTkff4VmZ2XfvU6N4l
77,Play That Song,Train,-1,77,2,77hjM9bMmgfTGJXv14UFmi
78,True Colors,The Weeknd,48,48,2,1oGdVdYjeQvojGKDddxLQQ
79,Chantaje,Shakira Featuring Maluma,90,77,4,6mICuAdrwEjh6Y6lroV2Kg
80,Middle Of A Memory,Cole Swindell,74,46,20,38gZVjeaeR3gcnCzziAxBm
81,A Guy With A Girl,Blake Shelton,92,81,4,5sjIhQzNljMVrDklI91ezp
82,Rockin',The Weeknd,44,44,2,36YCdzT57us0LhDmCYtrNE
83,All I Know,The Weeknd Featuring Future,46,46,2,0NWqNXBJTpXbkI5rPWNy3p
84,That's My Girl,Fifth Harmony,84,73,3,2ACOWPLUe4A4KuQ5ioD2od
85,Star Of The Show,Thomas Rhett,86,82,6,63OQWdXMq0Pe6pRpWY5gO0
86,False Alarm,The Weeknd,55,55,4,4oeaIftdpT3JuZLcCkKmVE
87,Setting The World On Fire,Kenny Chesney Featuring P!nk,81,29,19,7AclP0W2jy6yrbvBiC4prQ
88,How I'll Always Be,Tim McGraw,91,87,8,2ZekuYUoEIBrUwHOY0gcgB
89,All We Know,The Chainsmokers Featuring Phoebe Ryan,82,18,10,2rizacJSyD9S1IQUxUxnsK
90,Selfish, PnB Rock,89,81,5,2xbI8Vmyv3TkpTdywpPyNw
91,My Sh*t,A Boogie Wit da Hoodie,99,89,8,
92,You're Welcome,Dwayne Johnson,83,83,2,6U4VqEHy4n5VeiH4pQPL24
93,False Prophets,J. Cole,-1,93,1,0eneujAc4PxkdjP25Gsue1
94,Alone,Marshmello,-1,93,2,12mGwph2YzDIlChtq3EdXP
95,Dirt On My Boots,Jon Pardi,-1,95,1,7f08qp3HROTkfrtNpiYGGo
96,Attention,The Weeknd,67,67,2,6pDVjCUA3B1vg9waKutAsv
97,Ordinary Life,The Weeknd,72,72,2,15k2nBQJ0teDmPZHrOXL2N
98,Sex With Me,Rihanna,100,92,7,6WAxKNbZoGNzQTIvdMqkFs
99,What They Want,Russ,95,83,7,3pndPhlQWjuSoXhcIIdBjv
100,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,-1,100,1,5knuzwU65gJK7IF5yJsuaW
