pos,title,artist,last_pos,peak_pos,streak,spotify_id
76,Skepta Interlude,Drake,-1,76,1,2dfqS3MRtbLZSZA1IL8xY5
77,Play That Song,Train,58,41,17,77hjM9bMmgfTGJXv14UFmi
78,The Fighter,Keith Urban Featuring Carrie Underwood,87,53,7,5OUSPcqhYTOzpbXzoEvKim
79,Heavy,Linkin Park Featuring Kiiara,69,52,5,104buTcnP2AsxqB7U1FIZ4
80,Deja Vu,J. Cole,57,7,15,6I6NX6tjGsxFAsIfGzY9lJ
81,Think A Little Less,Michael Ray,54,54,13,4JjIIBNoho0V2gZjH4nEzR
82,Can't Have Everything,Drake,-1,82,1,5f5r2N4Lp9WoULWPH9zp2W
83,Moves,Big Sean,73,38,13,0Fv5N0cHBsl4bzCbollCAS
84,No Frauds,"Nicki Minaj, Drake & Lil Wayne",14,14,2,7KcGEssn7BnJdTgildK5y0
85,Selfish,Future Featuring Rihanna,59,37,4,6yHkPtl6UQ7RjtJLBPzbJw
86,Shining,DJ Khaled Featuring Beyonce & JAY Z,67,57,6,7Fa5UNizycSms5jP3SQD3F
87,Road Less Traveled,Lauren Alaina,80,80,9,4nxgA1nvXvTkmsBY0vJV57
88,At My Best,Machine Gun Kelly Featuring Hailee Steinfeld,-1,88,1,46xDHGYxW0Z2o20sOsWLAx
89,Galway Girl,Ed Sheeran,63,53,3,0afhq8XCExXpqazXczTSve
90,Call On Me,Starley,75,70,12,2L6orAlH8tBhiFTumIfMyF
91,Losin Control,Russ,79,79,4,4cxMGhkinTocPSVVKWIw0d
92,Hometown Girl,Josh Turner,81,81,4,5C6uh95eAL0RBTSGXKQwvk
93,The Weekend,Brantley Gilbert,84,69,12,48tAdjG4ng2JfECa7OQujk
94,Perfect,Ed Sheeran,60,37,3,0tgVpDi06FyKpA1z0VMD4v
95,Draco,Future,74,46,5,4GkkxswcdEt1tkSyiRzgnC
96,Kill A Word,Eric Church Featuring Rhiannon Giddens,83,71,15,0ipcmHor30Y8p6hCd8QUVq
97,Trap Trap Trap,Rick Ross Featuring Young Thug & Wale,-1,97,1,1KZ0Xo6Mmeprp1Sw5xCHYz
98,Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,-1,98,1,6kex4EBAj0WHXDKZMEJaaF
99,Party Monster,The Weeknd,77,16,18,4F7A0DXBrmUAkp32uenhZt
100,How Far I'll Go,Alessia Cara,76,56,16,5EbX5xL3O2xT8FxCpYzgUO
