pos,title,artist,last_pos,peak_pos,streak,spotify_id
44,There's Nothing Holdin' Me Back,Shawn Mendes,-1,44,1,7JJmb5XwzOO8jgpou264Ml
45,Redbone,Childish Gambino,56,45,21,3kxfsdsCpFgN412fpnW85Y
46,Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,53,42,6,6kex4EBAj0WHXDKZMEJaaF
47,Castle On The Hill,Ed Sheeran,61,6,16,6PCUP3dWmTjcTtXY02oFdT
48,Mercy,Shawn Mendes,49,15,32,0AS63m1wHv9n4VVRizK6Hc
49,Look At Me!,XXXTentacion,52,34,12,7floNISpH8VF4z4459Qo18
50,Unforgettable,French Montana Featuring Swae Lee,59,50,3,3B54sVLJ402zGa6Xm4YGNe
51,Chained To The Rhythm,Katy Perry Featuring Skip Marley,38,4,11,5tP2TrJDgXXxAHZwcOknOI
52,Now Or Never,Halsey,66,50,3,7i2DJ88J7jQ8K7zqFX2fW8
53,Portland,Drake Featuring Quavo & Travis Scott,60,9,6,2bjwRfXMk4uRgOD9IBYl9h
54,Heavy,Linkin Park Featuring Kiiara,68,52,10,104buTcnP2AsxqB7U1FIZ4
55,Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,72,55,4,1f5cbQtDrykjarZVrShaDI
56,XXX.,Kendrick Lamar Featuring U2,33,33,2,4iYRa2btalAzPZoSYfROqF
57,Shining,DJ Khaled Featuring Beyonce & JAY Z,70,57,11,7Fa5UNizycSms5jP3SQD3F
58,Down,Marian Hill,57,21,15,5eCkuGPZNl4mISFNPgr3Dd
59,Good Life,G-Eazy & Kehlani,76,59,2,1Eck97uRMlprKOOJN9oO1E
60,The Fighter,Keith Urban Featuring Carrie Underwood,67,38,12,5OUSPcqhYTOzpbXzoEvKim
61,Hometown Girl,Josh Turner,64,56,9,5C6uh95eAL0RBTSGXKQwvk
62,The Cure,Lady Gaga,39,39,2,34oB5r0lcN3fYWCs2uA1k5
63,At My Best,Machine Gun Kelly Featuring Hailee Steinfeld,98,63,4,46xDHGYxW0Z2o20sOsWLAx
64,Lust For Life,Lana Del Rey Featuring The Weeknd,-1,64,1,0mt02gJ425Xjm7c3jYkOBn
65,Yah.,Kendrick Lamar,32,32,2,4BHSjbYylfOH5WAGusDyni
66,Black,Dierks Bentley,75,61,12,2lFtnEmkIPm2ClN55e2chV
67,Any Ol' Barstool,Jason Aldean,69,52,14,4T5Z4mbTe7kuGqgLpaRtTh
68,Attention,Charlie Puth,-1,68,1,4iLqG9SeJSnt0cSPICSjxv
69,Feel.,Kendrick Lamar,35,35,2,2LTlO3NuNVN70lp2ZbVswF
70,The Weekend,Brantley Gilbert,77,64,17,48tAdjG4ng2JfECa7OQujk
71,Pride.,Kendrick Lamar,37,37,2,6IZvVAP7VPPnsGX6bvgkqg
72,Prblms,6LACK,-1,72,5,4AtZRwSR8BOTTQg5ihSggt
73,Yeah Boy,Kelsea Ballerini,81,73,10,2WaOQWSv0D1tZNxyLvnGAI
74,"God, Your Mama, And Me",Florida Georgia Line Featuring Backstreet Boys,82,68,5,4VFE6ZNqa8jHAmbYICoAFg
75,Lust., Kendrick Lamar,42,42,2,06FCvd7rrRcF3DdvWH5Isp
76,Party,Chris Brown Featuring Usher & Gucci Mane,71,40,19,05Z7jet4VDNVgNQWcYHnrk
77,Losin Control,Russ,79,63,9,4cxMGhkinTocPSVVKWIw0d
78,Cake,Flo Rida & 99 Percent,73,73,3,6t2ubAB4iSYOuIpRAOGd4t
79,First Day Out,Tee Grizzley,86,76,4,3muBQDekYAg7jm6hDu6R0Z
80,Call On Me,Starley,83,65,17,2L6orAlH8tBhiFTumIfMyF
81,Still Got Time,Zayn Featuring PARTYNEXTDOOR,-1,66,3,000xQL6tZNLJzIrtIgxqSl
82,Everyday We Lit,YFN Lucci Featuring PnB Rock,90,79,3,4PzovBqgnSHKd8opsP7IVM
83,Scared To Be Lonely,Martin Garrix & Dua Lipa,91,80,8,3ebXMykcMXOcLeJ9xZ17XH
84,The Night We Met,Lord Huron,99,84,2,0QZ5yyl6B6utIWkxeBDxQN
85,How Not To,Dan + Shay,95,85,4,4n0xztUAbHPUV8G3NQvF30
86,Green Light,Lorde,74,19,9,3I4QOvltiKcMu3xmnQjEct
87,Do Re Mi,Blackbear,-1,87,1,3Q3myFA7q4Op95DOpHplaY
88,Moves,Big Sean,84,38,18,0Fv5N0cHBsl4bzCbollCAS
89,How Far I'll Go,Auli'i Cravalho,65,41,20,6mb6lVLNrcUgLnEN8QnDJd
90,Hard Times,Paramore,-1,90,1,0w5Bdu51Ka25Pf3hojsKHh
91,Fear.,Kendrick Lamar,50,50,2,23luOrEVHMfoX0AhfbQuS6
92,Craving You,Thomas Rhett Featuring Maren Morris,100,53,4,2d48mamATjby7wgPjdrSOQ
93,My Girl,Dylan Scott,-1,93,1,3izNaTiYdotdPL0Bs76JqO
94,If I Told You,Darius Rucker,-1,94,2,4Az17HfqonKSWNsaLgTBeK
95,No Frauds,"Nicki Minaj, Drake & Lil Wayne",80,14,7,7KcGEssn7BnJdTgildK5y0
96,God.,Kendrick Lamar,58,58,2,5p3NP9mQblDsVJLdfNZJ3I
97,Gyalchester,Drake ,92,29,6,6UjfByV1lDLW0SOVQA4NAi
98,Selfish,Future Featuring Rihanna,88,37,9,6yHkPtl6UQ7RjtJLBPzbJw
99,Good Drank,2 Chainz x Gucci Mane x Quavo,96,82,7,39pS70eeDvyCAF3t8NAlVV
100,Deja Vu,J. Cole,89,7,20,6I6NX6tjGsxFAsIfGzY9lJ
