pos,title,artist,last_pos,peak_pos,streak,spotify_id
57,Uber Everywhere,MadeinTYO,53,51,14,7zBPzAjKAqQpcv8F8GCq5s
58,You Don't Own Me,Grace Featuring G-Eazy,75,58,10,6KI1ZpZWYAJLvmVhCJz65G
59,Wasted Time,Keith Urban,51,51,11,13wYXGimJ5fANFu0y2pqG1
60,I Hate U I Love U,gnash Featuring Olivia O'Brien,54,54,12,7vRriwrloYVaoAe3a9wJHe
61,Hymn For The Weekend,Coldplay,77,61,6,6s3GEN8wK0OMzzzZbXj0fu
62,"Huntin', Fishin' & Lovin' Every Day",Luke Bryan,52,37,15,0dbzWSYpMcRtwjI1S7Pkql
63,Peter Pan,Kelsea Ballerini,67,63,6,2wqXQjOmQ9KoBm9Ssgt4Fo
64,THat Part,ScHoolboy Q Featuring Kanye West,64,64,5,2yJ9GVCLMmzBBfQAnfzlwr
65,From The Ground Up,Dan + Shay,65,59,7,0AdjJ2SaOeb5bPJ67nDbsW
66,Pop Style,Drake Featuring The Throne,58,16,14,5mPSyjLatqB00IkPqRlbTE
67,Wherever I Go,OneRepublic,68,64,8,7kftK4n15rl1wbpfjSq2Tk
68,T-Shirt,Thomas Rhett,61,41,19,1zWZvrk13cL8Sl3VLeG57F
69,"Sit Still, Look Pretty",Daya,69,69,6,0EGuSSpuu9wmHCtvb4PdLO
70,Make You Miss Me,Sam Hunt,72,70,6,0xwPzLmBAYro8BUz7MrtAo
71,American Country Love Song,Jake Owen,73,71,7,0O1x2tRm8ZpfDbcpOWZp7z
72,Fix,Chris Lane,76,72,6,17Vry8h1fUTYg8NL6pHhem
73,Noise,Kenny Chesney,74,72,13,0XN2BcoaKE4Z2hnq1ZeDY1
74,My PYT,Wale,78,74,4,4jK1VQQGDnNOLfyVXCxGsR
75,Famous,Kanye West,71,34,8,19a3JfW8BQwqHWUMbcqSx8
76,No Limit,Usher Featuring Young Thug,80,76,2,4DRDMf5vftalExCy0fHbHl
77,Wild Things,Alessia Cara,66,50,20,2ZyuwVvV6Z3XJaXIFbspeE
78,No,Meghan Trainor,62,3,18,0l0CvurVUrr2w3Jj1hOVFc
79,The Sound Of Silence,Disturbed,79,42,20,1Cj2vqUwlJVG27gJrun92y
80,Sucker For Pain,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",32,32,2,4dASQiO1Eoo3RJvt74FtXB
81,She's Got A Way With Words,Blake Shelton,86,81,2,3JffB4CABj9lA0NC63kbCp
82,Different For Girls,Dierks Bentley Featuring Elle King,82,82,5,5HJId22hZ2IvFnvNSy6ZbE
83,With You Tonight / Hasta El Amanecer,Nicky Jam,85,83,7,2GICtNjlmq5w1XIQ9s0D9y
84,Luv,Tory Lanez,96,84,2,16Ah4QqH4mgYVXqfC4mdSd
85,Bored To Death,Blink-182,-1,85,1,44TuSOP6xIAEeJmZsN3nXO
86,Came Here To Forget,Blake Shelton,81,36,18,1N7qGCKRRnvjoy8MGyHgpS
87,Light It Up,Major Lazer Featuring Nyla & Fuse ODG,83,73,17,0TQ1FvC8TJ09iibSfwRP81
88,Messin' Around,Pitbull Featuring Enrique Iglesias,-1,64,8,2moTY9zKAZkRsODU4TUXY6
89,Money Longer,Lil Uzi Vert,89,89,4,0B8QzDH7YWih85V5SEMnyJ
90,Night's On Fire,David Nail,94,90,3,5y2pNuAvWcPKiORZ12e44S
91,Why You Always Hatin?,YG Featuring Drake & Kamaiyah,99,91,3,39hnH8WdPmNT3Q3yzwC9Rg
92,Childs Play,Drake,88,49,10,3NxAG2ni1lLa8RKL6a0INc
93,Body,Dreezy Featuring Jeremih,90,62,16,20s34XSPIiYMGSFDRSs24t
94,Brand New,Ben Rector,-1,94,1,5EQ9yEra0SzVd673ZfKT4C
95,Still Here,Drake,93,40,10,4YJmZfvlheSziXem8HBWrj
96,Ophelia,The Lumineers,-1,66,10,3d8y0t70g7hw2FOWl9Z4Fm
97,Hype,Drake,84,33,10,5NFYuqu8V6QXc6mzcLImd6
98,Lockjaw,French Montana Featuring Kodak Black,-1,98,1,7iaw359G2XT14uTfV9feip
99,No Problem,Chance The Rapper Featuring Lil Wayne & 2 Chainz,97,86,7,0v9Wz8o0BT8DU38R4ddjeH
100,Flexicution,Logic,-1,100,1,2c8sgbZoEanC3QyFNZxUcA
