pos,title,artist,last_pos,peak_pos,streak,spotify_id
74,Halfway Off The Balcony,Big Sean,-1,74,1,4atJ40xfasjdM9ZF3p07BV
75,Today,Brad Paisley,81,70,6,1IO13V09b01gLSbmZJZ9dM
76,Jump Out The Window,Big Sean,-1,76,1,1jQsKN68yE94tMYml0wHMd
77,Swang,Rae Sremmurd,76,61,8,6mapJIPnQ23RTAevUoE0DL
78,Kill A Word,Eric Church Featuring Rhiannon Giddens,79,71,9,0ipcmHor30Y8p6hCd8QUVq
79,The Weekend,Brantley Gilbert,69,69,6,48tAdjG4ng2JfECa7OQujk
80,Fast,Luke Bryan,86,80,3,2gYiCTytrSRtuaHP1Nac6u
81,No Heart,21 Savage & Metro Boomin,73,43,16,4gmmRb6bZJffOOiww1JGTO
82,Not Nice,PARTYNEXTDOOR,83,82,4,4STaHtfguDMkWbPEo6Fwcx
83,How Far I'll Go,Alessia Cara,77,56,10,5EbX5xL3O2xT8FxCpYzgUO
84,Any Ol' Barstool,Jason Aldean,95,84,3,4T5Z4mbTe7kuGqgLpaRtTh
85,Selfish,PnB Rock,78,51,14,2xbI8Vmyv3TkpTdywpPyNw
86,Owe Me,Big Sean,-1,86,1,1u0MOgWF1bbylVxpJG2ZjB
87,Beauty And The Beast,Ariana Grande & John Legend,-1,87,1,5mRNFh0zp9qY1kDpecN9ot
88,Wanna Be That Song,Brett Eldredge,85,46,19,
89,I Don't,Mariah Carey Featuring YG,-1,89,1,2Yia0Gh4n61fPAjrNE5i2t
90,Road Less Traveled,Lauren Alaina,80,80,3,4nxgA1nvXvTkmsBY0vJV57
91,80s Mercedes,Maren Morris,89,74,13,58spuRyMUsjKHQHEGwLC99
92,How Far I'll Go,Auli'i Cravalho,75,41,11,6mb6lVLNrcUgLnEN8QnDJd
93,Now & Later,Sage The Gemini,-1,93,1,08WPvDEsHvTFuB9w8tC2OS
94,In Case You Didn't Know,Brett Young,-1,94,1,10M2Ex445zw585Ducldzkw
95,Look At Me!,XXXTentacion,-1,95,1,7floNISpH8VF4z4459Qo18
96,OTW,DJ Luke Nasty,92,71,8,5qi7piHIt9zwTYYBnIvfNZ
97,Light,Big Sean Featuring Jeremih,-1,97,1,0URaKGzNTtzKRtsJN1RkA9
98,Redbone,Childish Gambino,94,48,11,3kxfsdsCpFgN412fpnW85Y
99,Some Kind Of Drug,G-Eazy Featuring Marc E. Bassy,100,99,2,1Bqxj0aH5KewYHKUg1IdrF
100,Kelly Price,Migos Featuring Travis Scott,58,58,2,204U3zjm9kkzX25Pr4Rdld
